-32.8	-38.8	1.5	-7.8359	-7.8359	-99.3682	0	
-32.8	-36.4	1.5	-12.5255	-12.5255	-97.3607	0	
-32.8	-34	1.5	8.5755	8.5755	-108.991	0	
-32.8	-31.6	1.5	-9.03768	-9.03768	-94.7761	0	
-32.8	-29.2	1.5	-10.0135	-10.0135	-79.6136	0	
-32.8	-26.8	1.5	-7.5997	-7.5997	-104.027	0	
-32.8	-24.4	1.5	-4.88561	-4.88561	-104.356	0	
-32.8	-22	1.5	-1.96142	-1.96142	-105.521	0	
-32.8	-19.6	1.5	-7.39235	-7.39235	-103.419	0	
-32.8	-17.2	1.5	1.36111	1.36111	-103.151	0	
-32.8	-14.8	1.5	-7.15086	-7.15086	-101.15	0	
-32.8	-12.4	1.5	-2.44955	-2.44955	-98.0406	0	
-32.8	-10	1.5	-6.25033	-6.25033	-96.9469	0	
-32.8	-7.6	1.5	-4.09676	-4.09676	-101.383	0	
-32.8	-5.2	1.5	-5.07085	-5.07085	-100.092	0	
-32.8	-2.8	1.5	-4.55629	-4.55629	-100.546	0	
-32.8	-0.4	1.5	10.6015	10.6015	-100.669	0	
-32.8	2	1.5	-4.76191	-4.76191	-101.684	0	
-32.8	4.4	1.5	-4.53863	-4.53863	-100.049	0	
-32.8	6.8	1.5	-5.45856	-5.45856	-100.277	0	
-32.8	9.2	1.5	-6.82871	-6.82871	-102.94	0	
-32.8	11.6	1.5	-3.9218	-3.9218	-90.1433	0	
-32.8	14	1.5	-6.7237	-6.7237	-103.468	0	
-32.8	16.4	1.5	-8.95112	-8.95112	-104.416	0	
-32.8	18.8	1.5	-5.09834	-5.09834	-104.837	0	
-32.8	21.2	1.5	-5.48169	-5.48169	-105.324	0	
-32.8	23.6	1.5	-8.55695	-8.55695	-104.415	0	
-32.8	26	1.5	-9.91265	-9.91265	-103.03	0	
-32.8	28.4	1.5	-9.81364	-9.81364	-105.578	0	
-32.8	30.8	1.5	4.47825	4.47825	-103.917	0	
-32.8	33.2	1.5	-14.6237	-14.6237	-106.233	0	
-32.8	35.6	1.5	-10.072	-10.072	-107.128	0	
-32.8	38	1.5	-9.28874	-9.28874	-99.4122	0	
-32.8	40.4	1.5	-11.4942	-11.4942	-104.438	0	
-32.8	42.8	1.5	-12.8962	-12.8962	-109.273	0	
-32.8	45.2	1.5	-13.4224	-13.4224	-108.944	0	
-32.8	47.6	1.5	-10.4387	-10.4387	-109.923	0	
-32.8	50	1.5	-0.68059	-0.68059	-93.5635	0	
-30.4	-70	1.5	-7.60195	-7.60195	-115.42	0	
-30.4	-67.6	1.5	-11.9409	-11.9409	-116.259	0	
-30.4	-65.2	1.5	-11.5964	-11.5964	-113.963	0	
-30.4	-62.8	1.5	-15.8533	-15.8533	-112.78	0	
-30.4	-60.4	1.5	-17.6791	-17.6791	-109.67	0	
-30.4	-58	1.5	-1.05295	-1.05295	-101.261	0	
-30.4	-55.6	1.5	-14.8895	-14.8895	-108.34	0	
-30.4	-53.2	1.5	-16.0337	-16.0337	-109.106	0	
-30.4	-50.8	1.5	-14.8311	-14.8311	-97.4704	0	
-30.4	-48.4	1.5	-5.78954	-5.78954	-108.486	0	
-30.4	-46	1.5	-10.4369	-10.4369	-109.614	0	
-30.4	-43.6	1.5	-10.677	-10.677	-112.733	0	
-30.4	-41.2	1.5	-14.6436	-14.6436	-107.808	0	
-30.4	-38.8	1.5	-5.2372	-5.2372	-106.281	0	
-30.4	-36.4	1.5	-13.102	-13.102	-106.081	0	
-30.4	-34	1.5	3.72845	3.72845	-102.698	0	
-30.4	-31.6	1.5	-10.2744	-10.2744	-104.473	0	
-30.4	-29.2	1.5	-5.35908	-5.35908	-106.858	0	
-30.4	-26.8	1.5	-2.00719	-2.00719	-106.713	0	
-30.4	-24.4	1.5	-12.1501	-12.1501	-89.4585	0	
-30.4	-22	1.5	3.01122	3.01122	-86.4733	0	
-30.4	-19.6	1.5	-6.57064	-6.57064	-107.876	0	
-30.4	-17.2	1.5	-5.74427	-5.74427	-92.4534	0	
-30.4	-14.8	1.5	-5.06047	-5.06047	-94.4617	0	
-30.4	-12.4	1.5	-3.92195	-3.92195	-101.325	0	
-30.4	-10	1.5	-0.86293	-0.86293	-101.111	0	
-30.4	-7.6	1.5	-5.12883	-5.12883	-99.2637	0	
-30.4	-5.2	1.5	-3.7844	-3.7844	-99.9435	0	
-30.4	-2.8	1.5	-4.87858	-4.87858	-99.2281	0	
-30.4	-0.4	1.5	-0.431983	-0.431983	-99.1191	0	
-30.4	2	1.5	-3.0853	-3.0853	-88.0132	0	
-30.4	4.4	1.5	-3.53586	-3.53586	-99.6316	0	
-30.4	6.8	1.5	-4.00303	-4.00303	-99.9778	0	
-30.4	9.2	1.5	-3.99016	-3.99016	-103.657	0	
-30.4	11.6	1.5	-4.86845	-4.86845	-101.425	0	
-30.4	14	1.5	-1.00236	-1.00236	-100.87	0	
-30.4	16.4	1.5	-3.30868	-3.30868	-97.2721	0	
-30.4	18.8	1.5	-5.12931	-5.12931	-93.5599	0	
-30.4	21.2	1.5	-8.96861	-8.96861	-101.498	0	
-30.4	23.6	1.5	-5.72854	-5.72854	-104.894	0	
-30.4	26	1.5	-7.17693	-7.17693	-103.574	0	
-30.4	28.4	1.5	-8.45965	-8.45965	-103.101	0	
-30.4	30.8	1.5	-5.58384	-5.58384	-105.296	0	
-30.4	33.2	1.5	-10.3513	-10.3513	-100.643	0	
-30.4	35.6	1.5	-4.51008	-4.51008	-103.14	0	
-30.4	38	1.5	-9.38341	-9.38341	-100.201	0	
-30.4	40.4	1.5	-8.4048	-8.4048	-104.507	0	
-30.4	42.8	1.5	1.66896	1.66896	-108.569	0	
-30.4	45.2	1.5	-9.98784	-9.98784	-110.205	0	
-30.4	47.6	1.5	-5.25567	-5.25567	-96.4897	0	
-30.4	50	1.5	-13.8885	-13.8885	-109.181	0	
-28	-70	1.5	-7.68193	-7.68193	-110.063	0	
-28	-67.6	1.5	-11.1913	-11.1913	-113.261	0	
-28	-65.2	1.5	-16.3385	-16.3385	-114.83	0	
-28	-62.8	1.5	-3.54192	-3.54192	-95.9258	0	
-28	-60.4	1.5	-15.3906	-15.3906	-114.332	0	
-28	-58	1.5	-18.6069	-18.6069	-103.87	0	
-28	-55.6	1.5	-13.7038	-13.7038	-111.118	0	
-28	-53.2	1.5	0.784006	0.784006	-110.563	0	
-28	-50.8	1.5	-16.4784	-16.4784	-110.286	0	
-28	-48.4	1.5	-13.5553	-13.5553	-111.528	0	
-28	-46	1.5	-20.4628	-20.4628	-101.441	0	
-28	-43.6	1.5	-2.80372	-2.80372	-92.7711	0	
-28	-41.2	1.5	-4.37464	-4.37464	-107.409	0	
-28	-38.8	1.5	-11.1042	-11.1042	-107.255	0	
-28	-36.4	1.5	-9.73668	-9.73668	-103.217	0	
-28	-34	1.5	-8.27315	-8.27315	-100.254	0	
-28	-31.6	1.5	-10.272	-10.272	-102.181	0	
-28	-29.2	1.5	-2.2933	-2.2933	-102.677	0	
-28	-26.8	1.5	3.05533	3.05533	-103.884	0	
-28	-24.4	1.5	-7.07107	-7.07107	-101.927	0	
-28	-22	1.5	-3.89296	-3.89296	-101.206	0	
-28	-19.6	1.5	-7.47041	-7.47041	-103.676	0	
-28	-17.2	1.5	-6.59987	-6.59987	-101.82	0	
-28	-14.8	1.5	2.60825	2.60825	-99.5803	0	
-28	-12.4	1.5	-3.92213	-3.92213	-98.542	0	
-28	-10	1.5	-4.40265	-4.40265	-98.3254	0	
