Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	corrupt	TBler
0.837929	UL	83	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.838429	UL	83	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.838429	UL	83	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.838929	UL	83	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.838929	UL	83	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.842429	UL	84	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.842429	UL	84	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.842929	UL	84	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.842929	UL	84	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.843429	UL	84	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.843429	UL	84	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.843929	UL	84	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.843929	UL	84	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.847429	UL	84	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.847429	UL	84	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.847929	UL	84	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.847929	UL	84	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.848429	UL	84	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.848429	UL	84	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.848929	UL	84	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.848929	UL	84	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.852429	UL	85	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.852429	UL	85	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.852929	UL	85	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.852929	UL	85	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.853429	UL	85	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.853429	UL	85	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.853929	UL	85	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.853929	UL	85	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.857429	UL	85	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.857429	UL	85	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.857929	UL	85	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.857929	UL	85	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.858429	UL	85	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.858429	UL	85	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.858929	UL	85	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.858929	UL	85	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.862429	UL	86	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.862429	UL	86	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.862929	UL	86	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.862929	UL	86	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.863429	UL	86	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.863429	UL	86	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.863929	UL	86	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.863929	UL	86	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.867429	UL	86	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.867429	UL	86	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.867929	UL	86	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.867929	UL	86	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.868429	UL	86	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.868429	UL	86	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.868929	UL	86	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.868929	UL	86	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.872429	UL	87	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.872429	UL	87	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.872929	UL	87	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.872929	UL	87	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.873429	UL	87	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.873429	UL	87	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.873929	UL	87	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.873929	UL	87	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.877429	UL	87	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.877429	UL	87	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.877929	UL	87	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.877929	UL	87	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.878429	UL	87	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.878429	UL	87	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.878929	UL	87	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.878929	UL	87	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.882429	UL	88	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.882429	UL	88	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.882929	UL	88	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.882929	UL	88	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.883429	UL	88	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.883429	UL	88	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.883929	UL	88	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.883929	UL	88	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.887429	UL	88	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.887429	UL	88	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.887929	UL	88	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.887929	UL	88	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.888429	UL	88	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.888429	UL	88	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.888929	UL	88	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.888929	UL	88	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.892429	UL	89	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.892429	UL	89	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.892929	UL	89	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.892929	UL	89	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.893429	UL	89	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.893429	UL	89	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.893929	UL	89	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.893929	UL	89	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.897429	UL	89	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.897429	UL	89	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.897929	UL	89	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.897929	UL	89	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.898429	UL	89	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.898429	UL	89	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.898929	UL	89	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.898929	UL	89	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.902429	UL	90	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.902429	UL	90	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.902929	UL	90	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.902929	UL	90	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.903429	UL	90	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.903429	UL	90	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.903929	UL	90	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.903929	UL	90	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.907429	UL	90	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.907429	UL	90	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.907929	UL	90	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.907929	UL	90	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.908429	UL	90	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.908429	UL	90	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.908929	UL	90	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.908929	UL	90	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.912429	UL	91	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.912429	UL	91	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.912929	UL	91	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.912929	UL	91	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.913857	UL	91	3	0	0	12	1	01	4809	28	1	0	68.7356	0	0	
0.913857	UL	91	3	0	0	12	1	01	4809	28	1	0	68.7356	0	0	
0.917857	UL	91	7	0	0	12	1	02	4809	28	1	0	67.7048	0	0	
0.917857	UL	91	7	0	0	12	1	02	4809	28	1	0	67.7048	0	0	
0.918429	UL	91	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.918429	UL	91	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.918929	UL	91	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.918929	UL	91	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.922429	UL	92	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.922429	UL	92	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.922929	UL	92	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.922929	UL	92	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.923429	UL	92	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.923429	UL	92	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.923929	UL	92	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.923929	UL	92	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.927429	UL	92	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.927429	UL	92	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.927929	UL	92	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.927929	UL	92	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.928429	UL	92	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.928429	UL	92	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.928929	UL	92	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.928929	UL	92	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.932429	UL	93	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.932429	UL	93	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.932929	UL	93	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.932929	UL	93	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.933429	UL	93	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.933429	UL	93	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.933929	UL	93	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.933929	UL	93	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.937429	UL	93	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.937429	UL	93	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.937929	UL	93	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.937929	UL	93	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.938429	UL	93	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.938429	UL	93	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.938929	UL	93	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.938929	UL	93	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.942429	UL	94	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.942429	UL	94	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.942929	UL	94	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.942929	UL	94	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.943429	UL	94	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.943429	UL	94	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.943929	UL	94	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.943929	UL	94	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.947429	UL	94	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.947429	UL	94	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.947929	UL	94	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.947929	UL	94	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.948429	UL	94	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.948429	UL	94	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.948929	UL	94	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.948929	UL	94	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.952429	UL	95	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.952429	UL	95	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.952929	UL	95	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.952929	UL	95	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.953429	UL	95	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.953429	UL	95	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.953929	UL	95	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.953929	UL	95	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.957429	UL	95	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.957429	UL	95	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.957929	UL	95	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.957929	UL	95	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.958429	UL	95	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.958429	UL	95	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.958929	UL	95	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.958929	UL	95	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.962429	UL	96	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.962429	UL	96	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.962929	UL	96	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.962929	UL	96	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.963429	UL	96	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.963429	UL	96	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.963929	UL	96	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.963929	UL	96	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.967429	UL	96	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.967429	UL	96	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.967929	UL	96	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.967929	UL	96	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.968429	UL	96	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.968429	UL	96	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.968929	UL	96	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.968929	UL	96	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.972429	UL	97	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.972429	UL	97	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.972929	UL	97	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.972929	UL	97	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.973429	UL	97	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.973429	UL	97	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.973929	UL	97	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.973929	UL	97	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.977429	UL	97	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.977429	UL	97	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.977929	UL	97	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.977929	UL	97	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.978429	UL	97	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.978429	UL	97	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.978929	UL	97	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.978929	UL	97	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.982429	UL	98	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.982429	UL	98	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.982929	UL	98	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.982929	UL	98	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.983429	UL	98	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.983429	UL	98	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.983929	UL	98	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.983929	UL	98	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.987429	UL	98	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.987429	UL	98	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.987929	UL	98	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.987929	UL	98	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.988429	UL	98	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.988429	UL	98	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.988929	UL	98	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.988929	UL	98	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.992429	UL	99	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.992429	UL	99	2	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.992929	UL	99	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.992929	UL	99	2	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.993429	UL	99	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.993429	UL	99	3	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.993929	UL	99	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.993929	UL	99	3	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.997429	UL	99	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.997429	UL	99	7	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.997929	UL	99	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.997929	UL	99	7	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.998429	UL	99	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.998429	UL	99	8	0	0	6	1	01	2404	28	1	0	68.7356	0	0	
0.998929	UL	99	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
0.998929	UL	99	8	0	6	7	1	02	2806	28	1	0	67.7048	0	0	
