time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.9711	2	1	5	945	0.261998
0.9711	2	1	5	945	0.261898
0.9711	2	1	5	945	0.261798
0.9711	2	1	5	945	0.261698
0.9711	2	1	5	945	0.261598
0.9711	2	1	5	945	0.261498
0.9711	2	1	5	945	0.261398
0.9711	2	1	5	945	0.261298
0.972029	2	1	4	945	0.262127
0.972029	2	1	4	945	0.262027
0.972029	2	1	4	945	0.261927
0.972029	2	1	4	945	0.261827
0.972029	2	1	4	945	0.261727
0.972029	2	1	4	945	0.261627
0.972029	2	1	4	945	0.261527
0.972029	2	1	4	945	0.261427
0.972029	2	1	4	945	0.261327
0.972029	2	1	5	945	0.262126
0.972029	2	1	5	945	0.262026
0.972029	2	1	5	945	0.261926
0.972029	2	1	5	945	0.261826
0.972029	2	1	5	945	0.261726
0.972029	2	1	5	945	0.261626
0.972029	2	1	5	945	0.261526
0.972029	2	1	5	945	0.261426
0.972029	2	1	5	945	0.261326
0.9751	2	1	4	945	0.264298
0.9751	2	1	4	945	0.264198
0.9751	2	1	4	945	0.264098
0.9751	2	1	4	945	0.263998
0.9751	2	1	4	945	0.263898
0.9751	2	1	4	945	0.263798
0.9751	2	1	4	945	0.263698
0.9751	2	1	4	945	0.263598
0.9751	2	1	4	945	0.263498
0.9751	2	1	4	945	0.263398
0.9751	2	1	5	945	0.264298
0.9751	2	1	5	945	0.264198
0.9751	2	1	5	945	0.264098
0.9751	2	1	5	945	0.263998
0.9751	2	1	5	945	0.263898
0.9751	2	1	5	945	0.263798
0.9751	2	1	5	945	0.263698
0.9751	2	1	5	945	0.263598
0.9751	2	1	5	945	0.263498
0.9751	2	1	5	945	0.263398
0.9761	2	1	4	945	0.264298
0.9761	2	1	4	945	0.264198
0.9761	2	1	4	945	0.264098
0.9761	2	1	4	945	0.263998
0.9761	2	1	4	945	0.263898
0.9761	2	1	4	945	0.263798
0.9761	2	1	4	945	0.263698
0.9761	2	1	4	945	0.263598
0.9761	2	1	4	945	0.263498
0.9761	2	1	5	945	0.264298
0.9761	2	1	5	945	0.264198
0.9761	2	1	5	945	0.264098
0.9761	2	1	5	945	0.263998
0.9761	2	1	5	945	0.263898
0.9761	2	1	5	945	0.263798
0.9761	2	1	5	945	0.263698
0.9761	2	1	5	945	0.263598
0.9761	2	1	5	945	0.263498
0.977029	2	1	4	945	0.264327
0.977029	2	1	4	945	0.264227
0.977029	2	1	4	945	0.264127
0.977029	2	1	4	945	0.264027
0.977029	2	1	4	945	0.263927
0.977029	2	1	4	945	0.263827
0.977029	2	1	4	945	0.263727
0.977029	2	1	4	945	0.263627
0.977029	2	1	4	945	0.263527
0.977029	2	1	5	945	0.264326
0.977029	2	1	5	945	0.264226
0.977029	2	1	5	945	0.264126
0.977029	2	1	5	945	0.264026
0.977029	2	1	5	945	0.263926
0.977029	2	1	5	945	0.263826
0.977029	2	1	5	945	0.263726
0.977029	2	1	5	945	0.263626
0.977029	2	1	5	945	0.263526
0.9801	2	1	4	945	0.266498
0.9801	2	1	4	945	0.266398
0.9801	2	1	4	945	0.266298
0.9801	2	1	4	945	0.266198
0.9801	2	1	4	945	0.266098
0.9801	2	1	4	945	0.265998
0.9801	2	1	4	945	0.265898
0.9801	2	1	4	945	0.265798
0.9801	2	1	4	945	0.265698
0.9801	2	1	5	945	0.266498
0.9801	2	1	5	945	0.266398
0.9801	2	1	5	945	0.266298
0.9801	2	1	5	945	0.266198
0.9801	2	1	5	945	0.266098
0.9801	2	1	5	945	0.265998
0.9801	2	1	5	945	0.265898
0.9801	2	1	5	945	0.265798
0.9801	2	1	5	945	0.265698
0.9811	2	1	4	945	0.266598
0.9811	2	1	4	945	0.266498
0.9811	2	1	4	945	0.266398
0.9811	2	1	4	945	0.266298
