time(s)	cellId	rnti	lcid	packetSize
0.588202	2	1	5	945
0.588302	2	1	4	945
0.588302	2	1	5	945
0.588402	2	1	4	945
0.588402	2	1	5	945
0.588502	2	1	4	945
0.588502	2	1	5	945
0.588602	2	1	4	945
0.588602	2	1	5	945
0.588702	2	1	4	945
0.588702	2	1	5	945
0.588802	2	1	4	945
0.588802	2	1	5	945
0.588902	2	1	4	945
0.588902	2	1	5	945
0.589002	2	1	4	945
0.589002	2	1	5	945
0.589102	2	1	4	945
0.589102	2	1	5	945
0.589202	2	1	4	945
0.589202	2	1	5	945
0.589302	2	1	4	945
0.589302	2	1	5	945
0.589402	2	1	4	945
0.589402	2	1	5	945
0.589502	2	1	4	945
0.589502	2	1	5	945
0.589602	2	1	4	945
0.589602	2	1	5	945
0.589702	2	1	4	945
0.589702	2	1	5	945
0.589802	2	1	4	945
0.589802	2	1	5	945
0.589902	2	1	4	945
0.589902	2	1	5	945
0.590002	2	1	4	945
0.590002	2	1	5	945
0.590102	2	1	4	945
0.590102	2	1	5	945
0.590202	2	1	4	945
0.590202	2	1	5	945
0.590302	2	1	4	945
0.590302	2	1	5	945
0.590402	2	1	4	945
0.590402	2	1	5	945
0.590502	2	1	4	945
0.590502	2	1	5	945
0.590602	2	1	4	945
0.590602	2	1	5	945
0.590702	2	1	4	945
0.590702	2	1	5	945
0.590802	2	1	4	945
0.590802	2	1	5	945
0.590902	2	1	4	945
0.590902	2	1	5	945
0.591002	2	1	4	945
0.591002	2	1	5	945
0.591102	2	1	4	945
0.591102	2	1	5	945
0.591202	2	1	4	945
0.591202	2	1	5	945
0.591302	2	1	4	945
0.591302	2	1	5	945
0.591402	2	1	4	945
0.591402	2	1	5	945
0.591502	2	1	4	945
0.591502	2	1	5	945
0.591602	2	1	4	945
0.591602	2	1	5	945
0.591702	2	1	4	945
0.591702	2	1	5	945
0.591802	2	1	4	945
0.591802	2	1	5	945
0.591902	2	1	4	945
0.591902	2	1	5	945
0.592002	2	1	4	945
0.592002	2	1	5	945
0.592102	2	1	4	945
0.592102	2	1	5	945
0.592202	2	1	4	945
0.592202	2	1	5	945
0.592302	2	1	4	945
0.592302	2	1	5	945
0.592402	2	1	4	945
0.592402	2	1	5	945
0.592502	2	1	4	945
0.592502	2	1	5	945
0.592602	2	1	4	945
0.592602	2	1	5	945
0.592702	2	1	4	945
0.592702	2	1	5	945
0.592802	2	1	4	945
0.592802	2	1	5	945
0.592902	2	1	4	945
0.592902	2	1	5	945
0.593002	2	1	4	945
0.593002	2	1	5	945
0.593102	2	1	4	945
0.593102	2	1	5	945
0.593202	2	1	4	945
0.593202	2	1	5	945
0.593302	2	1	4	945
0.593302	2	1	5	945
0.593402	2	1	4	945
0.593402	2	1	5	945
0.593502	2	1	4	945
0.593502	2	1	5	945
0.593602	2	1	4	945
0.593602	2	1	5	945
0.593702	2	1	4	945
0.593702	2	1	5	945
0.593802	2	1	4	945
0.593802	2	1	5	945
0.593902	2	1	4	945
0.593902	2	1	5	945
0.594002	2	1	4	945
0.594002	2	1	5	945
0.594102	2	1	4	945
0.594102	2	1	5	945
0.594202	2	1	4	945
0.594202	2	1	5	945
0.594302	2	1	4	945
0.594302	2	1	5	945
0.594402	2	1	4	945
0.594402	2	1	5	945
0.594502	2	1	4	945
0.594502	2	1	5	945
0.594602	2	1	4	945
0.594602	2	1	5	945
0.594702	2	1	4	945
0.594702	2	1	5	945
0.594802	2	1	4	945
0.594802	2	1	5	945
0.594902	2	1	4	945
0.594902	2	1	5	945
0.595002	2	1	4	945
0.595002	2	1	5	945
0.595102	2	1	4	945
0.595102	2	1	5	945
0.595202	2	1	4	945
0.595202	2	1	5	945
0.595302	2	1	4	945
0.595302	2	1	5	945
0.595402	2	1	4	945
0.595402	2	1	5	945
0.595502	2	1	4	945
0.595502	2	1	5	945
0.595602	2	1	4	945
0.595602	2	1	5	945
0.595702	2	1	4	945
0.595702	2	1	5	945
0.595802	2	1	4	945
0.595802	2	1	5	945
0.595902	2	1	4	945
0.595902	2	1	5	945
0.596002	2	1	4	945
0.596002	2	1	5	945
0.596102	2	1	4	945
0.596102	2	1	5	945
0.596202	2	1	4	945
0.596202	2	1	5	945
0.596302	2	1	4	945
0.596302	2	1	5	945
0.596402	2	1	4	945
0.596402	2	1	5	945
0.596502	2	1	4	945
0.596502	2	1	5	945
0.596602	2	1	4	945
0.596602	2	1	5	945
0.596702	2	1	4	945
0.596702	2	1	5	945
0.596802	2	1	4	945
0.596802	2	1	5	945
0.596902	2	1	4	945
0.596902	2	1	5	945
0.597002	2	1	4	945
0.597002	2	1	5	945
0.597102	2	1	4	945
0.597102	2	1	5	945
0.597202	2	1	4	945
0.597202	2	1	5	945
0.597302	2	1	4	945
0.597302	2	1	5	945
0.597402	2	1	4	945
0.597402	2	1	5	945
0.597502	2	1	4	945
0.597502	2	1	5	945
0.597602	2	1	4	945
0.597602	2	1	5	945
0.597702	2	1	4	945
0.597702	2	1	5	945
0.597802	2	1	4	945
0.597802	2	1	5	945
0.597902	2	1	4	945
0.597902	2	1	5	945
0.598002	2	1	4	945
0.598002	2	1	5	945
0.598102	2	1	4	945
0.598102	2	1	5	945
0.598202	2	1	4	945
0.598202	2	1	5	945
0.598302	2	1	4	945
0.598302	2	1	5	945
0.598402	2	1	4	945
0.598402	2	1	5	945
0.598502	2	1	4	945
0.598502	2	1	5	945
0.598602	2	1	4	945
0.598602	2	1	5	945
0.598702	2	1	4	945
0.598702	2	1	5	945
0.598802	2	1	4	945
0.598802	2	1	5	945
0.598902	2	1	4	945
0.598902	2	1	5	945
0.599002	2	1	4	945
0.599002	2	1	5	945
0.599102	2	1	4	945
0.599102	2	1	5	945
0.599202	2	1	4	945
0.599202	2	1	5	945
0.599302	2	1	4	945
0.599302	2	1	5	945
0.599402	2	1	4	945
0.599402	2	1	5	945
0.599502	2	1	4	945
0.599502	2	1	5	945
0.599602	2	1	4	945
0.599602	2	1	5	945
0.599702	2	1	4	945
0.599702	2	1	5	945
0.599802	2	1	4	945
0.599802	2	1	5	945
0.599902	2	1	4	945
0.599902	2	1	5	945
0.600002	2	1	4	945
0.600002	2	1	5	945
0.600102	2	1	4	945
0.600102	2	1	5	945
0.600202	2	1	4	945
0.600202	2	1	5	945
0.600302	2	1	4	945
0.600302	2	1	5	945
0.600402	2	1	4	945
0.600402	2	1	5	945
0.600502	2	1	4	945
0.600502	2	1	5	945
0.600602	2	1	4	945
0.600602	2	1	5	945
0.600702	2	1	4	945
0.600702	2	1	5	945
0.600802	2	1	4	945
0.600802	2	1	5	945
0.600902	2	1	4	945
0.600902	2	1	5	945
0.601002	2	1	4	945
0.601002	2	1	5	945
0.601102	2	1	4	945
0.601102	2	1	5	945
0.601202	2	1	4	945
0.601202	2	1	5	945
0.601302	2	1	4	945
0.601302	2	1	5	945
0.601402	2	1	4	945
0.601402	2	1	5	945
0.601502	2	1	4	945
0.601502	2	1	5	945
0.601602	2	1	4	945
0.601602	2	1	5	945
0.601702	2	1	4	945
0.601702	2	1	5	945
0.601802	2	1	4	945
0.601802	2	1	5	945
0.601902	2	1	4	945
0.601902	2	1	5	945
0.602002	2	1	4	945
0.602002	2	1	5	945
0.602102	2	1	4	945
0.602102	2	1	5	945
0.602202	2	1	4	945
0.602202	2	1	5	945
0.602302	2	1	4	945
0.602302	2	1	5	945
0.602402	2	1	4	945
0.602402	2	1	5	945
0.602502	2	1	4	945
0.602502	2	1	5	945
0.602602	2	1	4	945
0.602602	2	1	5	945
0.602702	2	1	4	945
0.602702	2	1	5	945
0.602802	2	1	4	945
0.602802	2	1	5	945
0.602902	2	1	4	945
0.602902	2	1	5	945
0.603002	2	1	4	945
0.603002	2	1	5	945
0.603102	2	1	4	945
0.603102	2	1	5	945
0.603202	2	1	4	945
0.603202	2	1	5	945
0.603302	2	1	4	945
0.603302	2	1	5	945
0.603402	2	1	4	945
0.603402	2	1	5	945
0.603502	2	1	4	945
0.603502	2	1	5	945
0.603602	2	1	4	945
0.603602	2	1	5	945
0.603702	2	1	4	945
0.603702	2	1	5	945
0.603802	2	1	4	945
0.603802	2	1	5	945
0.603902	2	1	4	945
0.603902	2	1	5	945
0.604002	2	1	4	945
0.604002	2	1	5	945
0.604102	2	1	4	945
0.604102	2	1	5	945
0.604202	2	1	4	945
0.604202	2	1	5	945
0.604302	2	1	4	945
0.604302	2	1	5	945
0.604402	2	1	4	945
0.604402	2	1	5	945
0.604502	2	1	4	945
0.604502	2	1	5	945
0.604602	2	1	4	945
0.604602	2	1	5	945
0.604702	2	1	4	945
0.604702	2	1	5	945
0.604802	2	1	4	945
0.604802	2	1	5	945
0.604902	2	1	4	945
0.604902	2	1	5	945
0.605002	2	1	4	945
0.605002	2	1	5	945
0.605102	2	1	4	945
0.605102	2	1	5	945
0.605202	2	1	4	945
0.605202	2	1	5	945
0.605302	2	1	4	945
0.605302	2	1	5	945
0.605402	2	1	4	945
0.605402	2	1	5	945
0.605502	2	1	4	945
0.605502	2	1	5	945
0.605602	2	1	4	945
0.605602	2	1	5	945
0.605702	2	1	4	945
0.605702	2	1	5	945
0.605802	2	1	4	945
0.605802	2	1	5	945
0.605902	2	1	4	945
0.605902	2	1	5	945
0.606002	2	1	4	945
0.606002	2	1	5	945
0.606102	2	1	4	945
0.606102	2	1	5	945
0.606202	2	1	4	945
0.606202	2	1	5	945
0.606302	2	1	4	945
0.606302	2	1	5	945
0.606402	2	1	4	945
0.606402	2	1	5	945
0.606502	2	1	4	945
0.606502	2	1	5	945
0.606602	2	1	4	945
0.606602	2	1	5	945
0.606702	2	1	4	945
0.606702	2	1	5	945
0.606802	2	1	4	945
0.606802	2	1	5	945
0.606902	2	1	4	945
0.606902	2	1	5	945
0.607002	2	1	4	945
0.607002	2	1	5	945
0.607102	2	1	4	945
0.607102	2	1	5	945
0.607202	2	1	4	945
0.607202	2	1	5	945
0.607302	2	1	4	945
0.607302	2	1	5	945
0.607402	2	1	4	945
0.607402	2	1	5	945
0.607502	2	1	4	945
0.607502	2	1	5	945
0.607602	2	1	4	945
0.607602	2	1	5	945
0.607702	2	1	4	945
0.607702	2	1	5	945
0.607802	2	1	4	945
0.607802	2	1	5	945
0.607902	2	1	4	945
0.607902	2	1	5	945
0.608002	2	1	4	945
0.608002	2	1	5	945
0.608102	2	1	4	945
0.608102	2	1	5	945
0.608202	2	1	4	945
0.608202	2	1	5	945
0.608302	2	1	4	945
0.608302	2	1	5	945
0.608402	2	1	4	945
0.608402	2	1	5	945
0.608502	2	1	4	945
0.608502	2	1	5	945
0.608602	2	1	4	945
0.608602	2	1	5	945
0.608702	2	1	4	945
0.608702	2	1	5	945
0.608802	2	1	4	945
0.608802	2	1	5	945
0.608902	2	1	4	945
0.608902	2	1	5	945
0.609002	2	1	4	945
0.609002	2	1	5	945
0.609102	2	1	4	945
0.609102	2	1	5	945
0.609202	2	1	4	945
0.609202	2	1	5	945
0.609302	2	1	4	945
0.609302	2	1	5	945
0.609402	2	1	4	945
0.609402	2	1	5	945
0.609502	2	1	4	945
0.609502	2	1	5	945
0.609602	2	1	4	945
0.609602	2	1	5	945
0.609702	2	1	4	945
0.609702	2	1	5	945
0.609802	2	1	4	945
0.609802	2	1	5	945
0.609902	2	1	4	945
0.609902	2	1	5	945
0.610002	2	1	4	945
0.610002	2	1	5	945
0.610102	2	1	4	945
0.610102	2	1	5	945
0.610202	2	1	4	945
0.610202	2	1	5	945
0.610302	2	1	4	945
0.610302	2	1	5	945
0.610402	2	1	4	945
0.610402	2	1	5	945
0.610502	2	1	4	945
0.610502	2	1	5	945
0.610602	2	1	4	945
0.610602	2	1	5	945
0.610702	2	1	4	945
0.610702	2	1	5	945
0.610802	2	1	4	945
0.610802	2	1	5	945
0.610902	2	1	4	945
0.610902	2	1	5	945
0.611002	2	1	4	945
0.611002	2	1	5	945
0.611102	2	1	4	945
0.611102	2	1	5	945
0.611202	2	1	4	945
0.611202	2	1	5	945
0.611302	2	1	4	945
0.611302	2	1	5	945
0.611402	2	1	4	945
0.611402	2	1	5	945
0.611502	2	1	4	945
0.611502	2	1	5	945
0.611602	2	1	4	945
0.611602	2	1	5	945
0.611702	2	1	4	945
0.611702	2	1	5	945
0.611802	2	1	4	945
0.611802	2	1	5	945
0.611902	2	1	4	945
0.611902	2	1	5	945
0.612002	2	1	4	945
0.612002	2	1	5	945
0.612102	2	1	4	945
0.612102	2	1	5	945
0.612202	2	1	4	945
0.612202	2	1	5	945
0.612302	2	1	4	945
0.612302	2	1	5	945
0.612402	2	1	4	945
0.612402	2	1	5	945
0.612502	2	1	4	945
0.612502	2	1	5	945
0.612602	2	1	4	945
0.612602	2	1	5	945
0.612702	2	1	4	945
0.612702	2	1	5	945
0.612802	2	1	4	945
0.612802	2	1	5	945
0.612902	2	1	4	945
0.612902	2	1	5	945
0.613002	2	1	4	945
0.613002	2	1	5	945
0.613102	2	1	4	945
0.613102	2	1	5	945
0.613202	2	1	4	945
0.613202	2	1	5	945
0.613302	2	1	4	945
0.613302	2	1	5	945
0.613402	2	1	4	945
0.613402	2	1	5	945
0.613502	2	1	4	945
0.613502	2	1	5	945
0.613602	2	1	4	945
0.613602	2	1	5	945
0.613702	2	1	4	945
0.613702	2	1	5	945
0.613802	2	1	4	945
0.613802	2	1	5	945
0.613902	2	1	4	945
0.613902	2	1	5	945
0.614002	2	1	4	945
0.614002	2	1	5	945
0.614102	2	1	4	945
0.614102	2	1	5	945
0.614202	2	1	4	945
0.614202	2	1	5	945
0.614302	2	1	4	945
0.614302	2	1	5	945
0.614402	2	1	4	945
0.614402	2	1	5	945
0.614502	2	1	4	945
0.614502	2	1	5	945
0.614602	2	1	4	945
0.614602	2	1	5	945
0.614702	2	1	4	945
0.614702	2	1	5	945
0.614802	2	1	4	945
0.614802	2	1	5	945
0.614902	2	1	4	945
0.614902	2	1	5	945
0.615002	2	1	4	945
0.615002	2	1	5	945
0.615102	2	1	4	945
0.615102	2	1	5	945
0.615202	2	1	4	945
0.615202	2	1	5	945
0.615302	2	1	4	945
0.615302	2	1	5	945
0.615402	2	1	4	945
0.615402	2	1	5	945
0.615502	2	1	4	945
0.615502	2	1	5	945
0.615602	2	1	4	945
0.615602	2	1	5	945
0.615702	2	1	4	945
0.615702	2	1	5	945
0.615802	2	1	4	945
0.615802	2	1	5	945
0.615902	2	1	4	945
0.615902	2	1	5	945
0.616002	2	1	4	945
0.616002	2	1	5	945
0.616102	2	1	4	945
0.616102	2	1	5	945
0.616202	2	1	4	945
0.616202	2	1	5	945
0.616302	2	1	4	945
0.616302	2	1	5	945
0.616402	2	1	4	945
0.616402	2	1	5	945
0.616502	2	1	4	945
0.616502	2	1	5	945
0.616602	2	1	4	945
0.616602	2	1	5	945
0.616702	2	1	4	945
0.616702	2	1	5	945
0.616802	2	1	4	945
0.616802	2	1	5	945
0.616902	2	1	4	945
0.616902	2	1	5	945
0.617002	2	1	4	945
0.617002	2	1	5	945
0.617102	2	1	4	945
0.617102	2	1	5	945
0.617202	2	1	4	945
0.617202	2	1	5	945
0.617302	2	1	4	945
0.617302	2	1	5	945
0.617402	2	1	4	945
0.617402	2	1	5	945
0.617502	2	1	4	945
0.617502	2	1	5	945
0.617602	2	1	4	945
0.617602	2	1	5	945
0.617702	2	1	4	945
0.617702	2	1	5	945
0.617802	2	1	4	945
0.617802	2	1	5	945
0.617902	2	1	4	945
0.617902	2	1	5	945
0.618002	2	1	4	945
0.618002	2	1	5	945
0.618102	2	1	4	945
0.618102	2	1	5	945
0.618202	2	1	4	945
0.618202	2	1	5	945
0.618302	2	1	4	945
0.618302	2	1	5	945
0.618402	2	1	4	945
0.618402	2	1	5	945
0.618502	2	1	4	945
0.618502	2	1	5	945
0.618602	2	1	4	945
0.618602	2	1	5	945
0.618702	2	1	4	945
0.618702	2	1	5	945
0.618802	2	1	4	945
0.618802	2	1	5	945
0.618902	2	1	4	945
0.618902	2	1	5	945
0.619002	2	1	4	945
0.619002	2	1	5	945
0.619102	2	1	4	945
0.619102	2	1	5	945
0.619202	2	1	4	945
0.619202	2	1	5	945
0.619302	2	1	4	945
0.619302	2	1	5	945
0.619402	2	1	4	945
0.619402	2	1	5	945
0.619502	2	1	4	945
0.619502	2	1	5	945
0.619602	2	1	4	945
0.619602	2	1	5	945
0.619702	2	1	4	945
0.619702	2	1	5	945
0.619802	2	1	4	945
0.619802	2	1	5	945
0.619902	2	1	4	945
0.619902	2	1	5	945
0.620002	2	1	4	945
0.620002	2	1	5	945
0.620102	2	1	4	945
0.620102	2	1	5	945
0.620202	2	1	4	945
0.620202	2	1	5	945
0.620302	2	1	4	945
0.620302	2	1	5	945
0.620402	2	1	4	945
0.620402	2	1	5	945
0.620502	2	1	4	945
0.620502	2	1	5	945
0.620602	2	1	4	945
0.620602	2	1	5	945
0.620702	2	1	4	945
0.620702	2	1	5	945
0.620802	2	1	4	945
0.620802	2	1	5	945
0.620902	2	1	4	945
0.620902	2	1	5	945
0.621002	2	1	4	945
0.621002	2	1	5	945
0.621102	2	1	4	945
0.621102	2	1	5	945
0.621202	2	1	4	945
0.621202	2	1	5	945
0.621302	2	1	4	945
0.621302	2	1	5	945
0.621402	2	1	4	945
0.621402	2	1	5	945
0.621502	2	1	4	945
0.621502	2	1	5	945
0.621602	2	1	4	945
0.621602	2	1	5	945
0.621702	2	1	4	945
0.621702	2	1	5	945
0.621802	2	1	4	945
0.621802	2	1	5	945
0.621902	2	1	4	945
0.621902	2	1	5	945
0.622002	2	1	4	945
0.622002	2	1	5	945
0.622102	2	1	4	945
0.622102	2	1	5	945
0.622202	2	1	4	945
0.622202	2	1	5	945
0.622302	2	1	4	945
0.622302	2	1	5	945
0.622402	2	1	4	945
0.622402	2	1	5	945
0.622502	2	1	4	945
0.622502	2	1	5	945
0.622602	2	1	4	945
0.622602	2	1	5	945
0.622702	2	1	4	945
0.622702	2	1	5	945
0.622802	2	1	4	945
0.622802	2	1	5	945
0.622902	2	1	4	945
0.622902	2	1	5	945
0.623002	2	1	4	945
0.623002	2	1	5	945
0.623102	2	1	4	945
0.623102	2	1	5	945
0.623202	2	1	4	945
0.623202	2	1	5	945
0.623302	2	1	4	945
0.623302	2	1	5	945
0.623402	2	1	4	945
0.623402	2	1	5	945
0.623502	2	1	4	945
0.623502	2	1	5	945
0.623602	2	1	4	945
0.623602	2	1	5	945
0.623702	2	1	4	945
0.623702	2	1	5	945
0.623802	2	1	4	945
0.623802	2	1	5	945
0.623902	2	1	4	945
0.623902	2	1	5	945
0.624002	2	1	4	945
0.624002	2	1	5	945
0.624102	2	1	4	945
0.624102	2	1	5	945
0.624202	2	1	4	945
0.624202	2	1	5	945
0.624302	2	1	4	945
0.624302	2	1	5	945
0.624402	2	1	4	945
0.624402	2	1	5	945
0.624502	2	1	4	945
0.624502	2	1	5	945
0.624602	2	1	4	945
0.624602	2	1	5	945
0.624702	2	1	4	945
0.624702	2	1	5	945
0.624802	2	1	4	945
0.624802	2	1	5	945
0.624902	2	1	4	945
0.624902	2	1	5	945
0.625002	2	1	4	945
0.625002	2	1	5	945
0.625102	2	1	4	945
0.625102	2	1	5	945
0.625202	2	1	4	945
0.625202	2	1	5	945
0.625302	2	1	4	945
0.625302	2	1	5	945
0.625402	2	1	4	945
0.625402	2	1	5	945
0.625502	2	1	4	945
0.625502	2	1	5	945
0.625602	2	1	4	945
0.625602	2	1	5	945
0.625702	2	1	4	945
0.625702	2	1	5	945
0.625802	2	1	4	945
0.625802	2	1	5	945
0.625902	2	1	4	945
0.625902	2	1	5	945
0.626002	2	1	4	945
0.626002	2	1	5	945
0.626102	2	1	4	945
0.626102	2	1	5	945
0.626202	2	1	4	945
0.626202	2	1	5	945
0.626302	2	1	4	945
0.626302	2	1	5	945
0.626402	2	1	4	945
0.626402	2	1	5	945
0.626502	2	1	4	945
0.626502	2	1	5	945
0.626602	2	1	4	945
0.626602	2	1	5	945
0.626702	2	1	4	945
0.626702	2	1	5	945
0.626802	2	1	4	945
0.626802	2	1	5	945
0.626902	2	1	4	945
0.626902	2	1	5	945
0.627002	2	1	4	945
0.627002	2	1	5	945
0.627102	2	1	4	945
0.627102	2	1	5	945
0.627202	2	1	4	945
0.627202	2	1	5	945
0.627302	2	1	4	945
0.627302	2	1	5	945
0.627402	2	1	4	945
0.627402	2	1	5	945
0.627502	2	1	4	945
0.627502	2	1	5	945
0.627602	2	1	4	945
0.627602	2	1	5	945
0.627702	2	1	4	945
0.627702	2	1	5	945
0.627802	2	1	4	945
0.627802	2	1	5	945
0.627902	2	1	4	945
0.627902	2	1	5	945
0.628002	2	1	4	945
0.628002	2	1	5	945
0.628102	2	1	4	945
0.628102	2	1	5	945
0.628202	2	1	4	945
0.628202	2	1	5	945
0.628302	2	1	4	945
0.628302	2	1	5	945
0.628402	2	1	4	945
0.628402	2	1	5	945
0.628502	2	1	4	945
0.628502	2	1	5	945
0.628602	2	1	4	945
0.628602	2	1	5	945
0.628702	2	1	4	945
0.628702	2	1	5	945
0.628802	2	1	4	945
0.628802	2	1	5	945
0.628902	2	1	4	945
0.628902	2	1	5	945
0.629002	2	1	4	945
0.629002	2	1	5	945
0.629102	2	1	4	945
0.629102	2	1	5	945
0.629202	2	1	4	945
0.629202	2	1	5	945
0.629302	2	1	4	945
0.629302	2	1	5	945
0.629402	2	1	4	945
0.629402	2	1	5	945
0.629502	2	1	4	945
0.629502	2	1	5	945
0.629602	2	1	4	945
0.629602	2	1	5	945
0.629702	2	1	4	945
0.629702	2	1	5	945
0.629802	2	1	4	945
0.629802	2	1	5	945
0.629902	2	1	4	945
0.629902	2	1	5	945
0.630002	2	1	4	945
0.630002	2	1	5	945
0.630102	2	1	4	945
0.630102	2	1	5	945
0.630202	2	1	4	945
0.630202	2	1	5	945
0.630302	2	1	4	945
0.630302	2	1	5	945
0.630402	2	1	4	945
0.630402	2	1	5	945
0.630502	2	1	4	945
0.630502	2	1	5	945
0.630602	2	1	4	945
0.630602	2	1	5	945
0.630702	2	1	4	945
0.630702	2	1	5	945
0.630802	2	1	4	945
0.630802	2	1	5	945
0.630902	2	1	4	945
0.630902	2	1	5	945
0.631002	2	1	4	945
0.631002	2	1	5	945
0.631102	2	1	4	945
0.631102	2	1	5	945
0.631202	2	1	4	945
0.631202	2	1	5	945
0.631302	2	1	4	945
0.631302	2	1	5	945
0.631402	2	1	4	945
0.631402	2	1	5	945
0.631502	2	1	4	945
0.631502	2	1	5	945
0.631602	2	1	4	945
0.631602	2	1	5	945
0.631702	2	1	4	945
0.631702	2	1	5	945
0.631802	2	1	4	945
0.631802	2	1	5	945
0.631902	2	1	4	945
0.631902	2	1	5	945
0.632002	2	1	4	945
0.632002	2	1	5	945
0.632102	2	1	4	945
0.632102	2	1	5	945
0.632202	2	1	4	945
0.632202	2	1	5	945
0.632302	2	1	4	945
0.632302	2	1	5	945
0.632402	2	1	4	945
0.632402	2	1	5	945
0.632502	2	1	4	945
0.632502	2	1	5	945
0.632602	2	1	4	945
0.632602	2	1	5	945
0.632702	2	1	4	945
0.632702	2	1	5	945
0.632802	2	1	4	945
0.632802	2	1	5	945
0.632902	2	1	4	945
0.632902	2	1	5	945
0.633002	2	1	4	945
0.633002	2	1	5	945
0.633102	2	1	4	945
0.633102	2	1	5	945
0.633202	2	1	4	945
0.633202	2	1	5	945
0.633302	2	1	4	945
0.633302	2	1	5	945
0.633402	2	1	4	945
0.633402	2	1	5	945
0.633502	2	1	4	945
0.633502	2	1	5	945
0.633602	2	1	4	945
0.633602	2	1	5	945
0.633702	2	1	4	945
0.633702	2	1	5	945
0.633802	2	1	4	945
0.633802	2	1	5	945
0.633902	2	1	4	945
0.633902	2	1	5	945
0.634002	2	1	4	945
0.634002	2	1	5	945
0.634102	2	1	4	945
0.634102	2	1	5	945
0.634202	2	1	4	945
0.634202	2	1	5	945
0.634302	2	1	4	945
0.634302	2	1	5	945
0.634402	2	1	4	945
0.634402	2	1	5	945
0.634502	2	1	4	945
0.634502	2	1	5	945
0.634602	2	1	4	945
0.634602	2	1	5	945
0.634702	2	1	4	945
0.634702	2	1	5	945
0.634802	2	1	4	945
0.634802	2	1	5	945
0.634902	2	1	4	945
0.634902	2	1	5	945
0.635002	2	1	4	945
0.635002	2	1	5	945
0.635102	2	1	4	945
0.635102	2	1	5	945
0.635202	2	1	4	945
0.635202	2	1	5	945
0.635302	2	1	4	945
0.635302	2	1	5	945
0.635402	2	1	4	945
0.635402	2	1	5	945
0.635502	2	1	4	945
0.635502	2	1	5	945
0.635602	2	1	4	945
0.635602	2	1	5	945
0.635702	2	1	4	945
0.635702	2	1	5	945
0.635802	2	1	4	945
0.635802	2	1	5	945
0.635902	2	1	4	945
0.635902	2	1	5	945
0.636002	2	1	4	945
0.636002	2	1	5	945
0.636102	2	1	4	945
0.636102	2	1	5	945
0.636202	2	1	4	945
0.636202	2	1	5	945
0.636302	2	1	4	945
0.636302	2	1	5	945
0.636402	2	1	4	945
0.636402	2	1	5	945
0.636502	2	1	4	945
0.636502	2	1	5	945
0.636602	2	1	4	945
0.636602	2	1	5	945
0.636702	2	1	4	945
0.636702	2	1	5	945
0.636802	2	1	4	945
0.636802	2	1	5	945
0.636902	2	1	4	945
0.636902	2	1	5	945
0.637002	2	1	4	945
0.637002	2	1	5	945
0.637102	2	1	4	945
0.637102	2	1	5	945
0.637202	2	1	4	945
0.637202	2	1	5	945
0.637302	2	1	4	945
0.637302	2	1	5	945
0.637402	2	1	4	945
0.637402	2	1	5	945
0.637502	2	1	4	945
0.637502	2	1	5	945
0.637602	2	1	4	945
0.637602	2	1	5	945
0.637702	2	1	4	945
0.637702	2	1	5	945
0.637802	2	1	4	945
0.637802	2	1	5	945
0.637902	2	1	4	945
0.637902	2	1	5	945
0.638002	2	1	4	945
0.638002	2	1	5	945
0.638102	2	1	4	945
0.638102	2	1	5	945
0.638202	2	1	4	945
0.638202	2	1	5	945
0.638302	2	1	4	945
0.638302	2	1	5	945
0.638402	2	1	4	945
0.638402	2	1	5	945
0.638502	2	1	4	945
0.638502	2	1	5	945
0.638602	2	1	4	945
0.638602	2	1	5	945
0.638702	2	1	4	945
0.638702	2	1	5	945
0.638802	2	1	4	945
0.638802	2	1	5	945
0.638902	2	1	4	945
0.638902	2	1	5	945
0.639002	2	1	4	945
0.639002	2	1	5	945
0.639102	2	1	4	945
0.639102	2	1	5	945
0.639202	2	1	4	945
0.639202	2	1	5	945
0.639302	2	1	4	945
0.639302	2	1	5	945
0.639402	2	1	4	945
0.639402	2	1	5	945
0.639502	2	1	4	945
0.639502	2	1	5	945
0.639602	2	1	4	945
0.639602	2	1	5	945
0.639702	2	1	4	945
0.639702	2	1	5	945
0.639802	2	1	4	945
0.639802	2	1	5	945
0.639902	2	1	4	945
0.639902	2	1	5	945
0.640002	2	1	4	945
0.640002	2	1	5	945
0.640102	2	1	4	945
0.640102	2	1	5	945
0.640202	2	1	4	945
0.640202	2	1	5	945
0.640302	2	1	4	945
0.640302	2	1	5	945
0.640402	2	1	4	945
0.640402	2	1	5	945
0.640502	2	1	4	945
0.640502	2	1	5	945
0.640602	2	1	4	945
0.640602	2	1	5	945
0.640702	2	1	4	945
0.640702	2	1	5	945
0.640802	2	1	4	945
0.640802	2	1	5	945
0.640902	2	1	4	945
0.640902	2	1	5	945
0.641002	2	1	4	945
0.641002	2	1	5	945
0.641102	2	1	4	945
0.641102	2	1	5	945
0.641202	2	1	4	945
0.641202	2	1	5	945
0.641302	2	1	4	945
0.641302	2	1	5	945
0.641402	2	1	4	945
0.641402	2	1	5	945
0.641502	2	1	4	945
0.641502	2	1	5	945
0.641602	2	1	4	945
0.641602	2	1	5	945
0.641702	2	1	4	945
0.641702	2	1	5	945
0.641802	2	1	4	945
0.641802	2	1	5	945
0.641902	2	1	4	945
0.641902	2	1	5	945
